Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus
209b,"2","3","1751",AUDERGHEM-SHOP.,OUDERGEM-SHOP.,Auderghem-Shopping,Oudergem-Shopping,153922.00000000000,167383.00000000000,B,"209",GARE CENTRALE
209b,"2","4",1756B,VALDUC,HERTOGENDAL,Valduc,Hertogendal,153591.00000000000,167485.00000000000,B,"209",GARE CENTRALE
209b,"2","5","1757",VANDROMME,VANDROMME,Vandromme,Vandromme,153280.00000000000,167620.00000000000,B,"209",GARE CENTRALE
209b,"2","6",1758B,EGLISE ST-JULIEN,SINT-JULIAANSKERK,Église Saint-Julien,Sint-Juliaanskerk,152782.10000000001,167848.70000000001,B,"209",GARE CENTRALE
209b,"2","7",2290B,HANKAR,HANKAR,Hankar,Hankar,152594.29999999999,167932.29999999999,B,"209",GARE CENTRALE
209b,"2","8","1760",STRATEGIE,KRIJGSKUNDE,Stratégie,Krijgskunde,152263.00000000000,168173.00000000000,B,"209",GARE CENTRALE
209b,"2","9","1779",ARSENAL,ARSENAAL,Arsenal,Arsenaal,152042.00000000000,168386.00000000000,B,"209",GARE CENTRALE
209b,"2","10","4306",ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151426.00000000000,167916.00000000000,B,"209",GARE CENTRALE
209b,"2","11","4307",THYS,THYS,Thys,Thys,151668.00000000000,167491.00000000000,B,"209",GARE CENTRALE
209b,"2","12","3558",CIM. D'IXELLES,BEGR. VAN ELSENE,Cimetière d'Ixelles,Begraafplaats van Elsene,151540.00000000000,167283.00000000000,B,"209",GARE CENTRALE
209b,"2","13","3559",ULB,ULB,ULB,ULB,151107.00000000000,167051.00000000000,B,"209",GARE CENTRALE
209b,"2","14","3525",JEANNE,JOHANNA,Jeanne,Johanna,151056.00000000000,167205.00000000000,B,"209",GARE CENTRALE
209b,"2","15","2351",BUYL,BUYL,Buyl,Buyl,150707.39999999999,167608.70000000001,B,"209",GARE CENTRALE
209b,"2","16",3562B,GEO BERNIER,GEO BERNIER,Géo Bernier,Géo Bernier,150554.20000000001,167824.39999999999,B,"209",GARE CENTRALE
209b,"2","17","3570",ETANGS D'IXELLES,VIJVERS ELSENE,Étangs d'Ixelles,Vijvers van Elsene,150367.00000000000,168140.00000000000,B,"209",GARE CENTRALE
209b,"2","18","3572",FLAGEY,FLAGEY,Flagey,Flagey,150206.00000000000,168592.00000000000,B,"209",GARE CENTRALE
209b,"2","19","5612",MUSEE D'IXELLES,MUSEUM VAN ELSENE,Musée d'Ixelles,Museum van Elsene,150070.00000000000,168818.00000000000,B,"209",GARE CENTRALE
209b,"2","20","2963",FERNAND COCQ,FERNAND COCQ,Fernand Cocq,Fernand Cocq,149845.00000000000,169200.00000000000,B,"209",GARE CENTRALE
209b,"2","21",2964B,QUART.ST-BONIFACE,ST-BONIFAASWIJK,Quartier Saint-Boniface,Sint-Bonifaaswijk,149649.00000000000,169444.00000000000,B,"209",GARE CENTRALE
209b,"2","22",2967B,PORTE DE NAMUR,NAAMSEPOORT,Porte de Namur,Naamsepoort,149527.10000000001,169750.00000000000,B,"209",GARE CENTRALE
209b,"2","23","2177",LOUISE,LOUIZA,Louise,Louiza,149054.00000000000,169526.10000000001,B,"209",GARE CENTRALE
209b,"2","24","6353",PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149063.70000000001,169882.50000000000,B,"209",GARE CENTRALE
209b,"2","25","3567",ROYALE,KONING,Royale,Koning,149300.00000000000,170260.00000000000,B,"209",GARE CENTRALE
209b,"2","26","6443",GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149249.00000000000,170618.00000000000,B,"209",GARE CENTRALE
210b,"1","1","3347",GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149175.00000000000,170688.00000000000,B,"210",FORT-JACO
210b,"1","2","2301",ARENBERG,ARENBERG,Arenberg,Arenberg,149164.00000000000,170985.00000000000,B,"210",FORT-JACO
210b,"1","3","2595",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148953.39999999999,171122.89999999999,B,"210",FORT-JACO
210b,"1","4","2303",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148674.00000000000,171122.00000000000,B,"210",FORT-JACO
210b,"1","5","2212",BOURSE,BEURS,Bourse,Beurs,148447.00000000000,170887.00000000000,B,"210",FORT-JACO
210b,"1","6","2578",ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148410.00000000000,170587.00000000000,B,"210",FORT-JACO
210b,"1","7","1063",CESAR DE PAEPE,CESAR DE PAEPE,César De Paepe,César De Paepe,148735.00000000000,170275.00000000000,B,"210",FORT-JACO
210b,"1","8",1376B,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148917.50000000000,170111.60000000001,B,"210",FORT-JACO
210b,"1","9","1128",PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149093.00000000000,169943.00000000000,B,"210",FORT-JACO
210b,"1","10","1726",LOUISE,LOUIZA,Louise,Louiza,149108.00000000000,169501.00000000000,B,"210",FORT-JACO
210b,"1","11",3518B,PORTE DE NAMUR,NAAMSEPOORT,Porte de Namur,Naamsepoort,149525.00000000000,169681.00000000000,B,"210",FORT-JACO
210b,"1","12","3506",QUART.ST-BONIFACE,ST-BONIFAASWIJK,Quartier Saint-Boniface,Sint-Bonifaaswijk,149663.70000000001,169407.70000000001,B,"210",FORT-JACO
210b,"1","13","2928",FERNAND COCQ,FERNAND COCQ,Fernand Cocq,Fernand Cocq,149840.00000000000,169182.00000000000,B,"210",FORT-JACO
210b,"1","14","5611",MUSEE D'IXELLES,MUSEUM VAN ELSENE,Musée d'Ixelles,Museum van Elsene,150056.00000000000,168838.00000000000,B,"210",FORT-JACO
210b,"1","15","3519",FLAGEY,FLAGEY,Flagey,Flagey,150171.00000000000,168630.00000000000,B,"210",FORT-JACO
210b,"1","16","1903",BIARRITZ,BIARRITZ,Biarritz,Biarritz,150051.70000000001,168361.10000000001,B,"210",FORT-JACO
210b,"1","17","1912",VLEURGAT,VLEURGAT,Vleurgat,Vleurgat,149920.39999999999,168127.50000000000,B,"210",FORT-JACO
210b,"1","18","4705",WASHINGTON,WASHINGTON,Washington,Washington,149636.00000000000,167937.00000000000,B,"210",FORT-JACO
210b,"1","19","6408",LEPOUTRE,LEPOUTRE,Lepoutre,Lepoutre,149324.00000000000,167725.00000000000,B,"210",FORT-JACO
210b,"1","20","2122",GEORGES BRUGMANN,GEORGES BRUGMANN,Georges Brugmann,Georges Brugmann,149005.00000000000,167414.00000000000,B,"210",FORT-JACO
210b,"1","21","2846",MARIE DEPAGE,MARIE DEPAGE,Marie Depage,Marie Depage,149122.00000000000,167056.00000000000,B,"210",FORT-JACO
210b,"1","22","2123",CAVELL,CAVELL,Cavell,Cavell,149202.00000000000,166808.00000000000,B,"210",FORT-JACO
210b,"1","23","2124",BRUNARD,BRUNARD,Brunard,Brunard,149180.00000000000,166396.00000000000,B,"210",FORT-JACO
210b,"1","24","2125",LANGEVELD,LANGEVELD,Langeveld,Langeveld,149195.00000000000,166228.00000000000,B,"210",FORT-JACO
210b,"1","25","1251",HOUZEAU,HOUZEAU,Houzeau,Houzeau,149294.89999999999,165907.50000000000,B,"210",FORT-JACO
210b,"1","26",4854C,OBSERVATOIRE,STERRENWACHT,Observatoire,Sterrenwacht,149269.00000000000,165491.00000000000,B,"210",FORT-JACO
210b,"1","27","4853",MERCURE,MERCURIUS,Mercure,Mercurius,149151.00000000000,165106.00000000000,B,"210",FORT-JACO
210b,"1","28",6931B,GARE DE SAINT-JOB,STATION SINT-JOB,Gare de Saint-Job,Station Sint-Job,149542.00000000000,164891.00000000000,B,"210",FORT-JACO
210b,"1","29","2010",PLACE SAINT-JOB,SINT-JOBPLEIN,Place Saint-Job,Sint-Jobplein,149854.39999999999,164769.29999999999,B,"210",FORT-JACO
210b,"1","30",5032B,ALPHONSE XIII,ALPHONSE XIII,Alphonse XIII,Alphonse XIII,150014.00000000000,164508.00000000000,B,"210",FORT-JACO
210b,"1","31","2148",FORT-JACO,FORT-JACO,Fort-Jaco,Fort-Jaco,150355.39999999999,164277.89999999999,B,"210",FORT-JACO
210b,"2","1","2150",FORT-JACO,FORT-JACO,Fort-Jaco,Fort-Jaco,150275.00000000000,164350.00000000000,B,"210",GARE CENTRALE
210b,"2","2",5053B,ALPHONSE XIII,ALPHONSE XIII,Alphonse XIII,Alphonse XIII,149968.39999999999,164529.00000000000,B,"210",GARE CENTRALE
210b,"2","3","2002",PLACE SAINT-JOB,SINT-JOBPLEIN,Place Saint-Job,Sint-Jobplein,149858.00000000000,164783.00000000000,B,"210",GARE CENTRALE
210b,"2","4",6956B,GARE DE SAINT-JOB,STATION SINT-JOB,Gare de Saint-Job,Station Sint-Job,149490.00000000000,164883.00000000000,B,"210",GARE CENTRALE
210b,"2","5",4804B,MERCURE,MERCURIUS,Mercure,Mercurius,149137.00000000000,165152.00000000000,B,"210",GARE CENTRALE
210b,"2","6",4857B,OBSERVATOIRE,STERRENWACHT,Observatoire,Sterrenwacht,149282.00000000000,165455.00000000000,B,"210",GARE CENTRALE
210b,"2","7","1250",HOUZEAU,HOUZEAU,Houzeau,Houzeau,149299.00000000000,165844.00000000000,B,"210",GARE CENTRALE
210b,"2","8","2131",LANGEVELD,LANGEVELD,Langeveld,Langeveld,149213.00000000000,166212.00000000000,B,"210",GARE CENTRALE
210b,"2","9","2132",BRUNARD,BRUNARD,Brunard,Brunard,149184.00000000000,166390.00000000000,B,"210",GARE CENTRALE
210b,"2","10","2133",CAVELL,CAVELL,Cavell,Cavell,149216.00000000000,166749.00000000000,B,"210",GARE CENTRALE
210b,"2","11","2847",MARIE DEPAGE,MARIE DEPAGE,Marie Depage,Marie Depage,149109.00000000000,167115.00000000000,B,"210",GARE CENTRALE
210b,"2","12","2134",GEORGES BRUGMANN,GEORGES BRUGMANN,Georges Brugmann,Georges Brugmann,149028.39999999999,167377.29999999999,B,"210",GARE CENTRALE
210b,"2","13","6406",LEPOUTRE,LEPOUTRE,Lepoutre,Lepoutre,149341.00000000000,167716.00000000000,B,"210",GARE CENTRALE
210b,"2","14","6453",WASHINGTON,WASHINGTON,Washington,Washington,149582.00000000000,167934.00000000000,B,"210",GARE CENTRALE
210b,"2","15","1976",VAN EYCK,VAN EYCK,Van Eyck,Van Eyck,149847.00000000000,167891.00000000000,B,"210",GARE CENTRALE
210b,"2","16","1977",VLEURGAT,VLEURGAT,Vleurgat,Vleurgat,149936.29999999999,168118.89999999999,B,"210",GARE CENTRALE
210b,"2","17","1986",BIARRITZ,BIARRITZ,Biarritz,Biarritz,150072.00000000000,168380.00000000000,B,"210",GARE CENTRALE
210b,"2","18","3573",FLAGEY,FLAGEY,Flagey,Flagey,150169.00000000000,168645.00000000000,B,"210",GARE CENTRALE
210b,"2","19","5612",MUSEE D'IXELLES,MUSEUM VAN ELSENE,Musée d'Ixelles,Museum van Elsene,150070.00000000000,168818.00000000000,B,"210",GARE CENTRALE
210b,"2","20","2963",FERNAND COCQ,FERNAND COCQ,Fernand Cocq,Fernand Cocq,149845.00000000000,169200.00000000000,B,"210",GARE CENTRALE
210b,"2","21",2964B,QUART.ST-BONIFACE,ST-BONIFAASWIJK,Quartier Saint-Boniface,Sint-Bonifaaswijk,149649.00000000000,169444.00000000000,B,"210",GARE CENTRALE
210b,"2","22",2967B,PORTE DE NAMUR,NAAMSEPOORT,Porte de Namur,Naamsepoort,149527.10000000001,169750.00000000000,B,"210",GARE CENTRALE
210b,"2","23","2177",LOUISE,LOUIZA,Louise,Louiza,149054.00000000000,169526.10000000001,B,"210",GARE CENTRALE
210b,"2","24","6353",PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149063.70000000001,169882.50000000000,B,"210",GARE CENTRALE
210b,"2","25","3567",ROYALE,KONING,Royale,Koning,149300.00000000000,170260.00000000000,B,"210",GARE CENTRALE
210b,"2","26","3347",GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149175.00000000000,170688.00000000000,B,"210",GARE CENTRALE
211b,"1","1","6445",GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149193.00000000000,170606.00000000000,B,"211",HOMBORCH
211b,"1","2","2301",ARENBERG,ARENBERG,Arenberg,Arenberg,149164.00000000000,170985.00000000000,B,"211",HOMBORCH
211b,"1","3","2595",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148953.39999999999,171122.89999999999,B,"211",HOMBORCH
211b,"1","4","2303",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148674.00000000000,171122.00000000000,B,"211",HOMBORCH
211b,"1","5","2212",BOURSE,BEURS,Bourse,Beurs,148447.00000000000,170887.00000000000,B,"211",HOMBORCH
211b,"1","6","2578",ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148410.00000000000,170587.00000000000,B,"211",HOMBORCH
211b,"1","7","1063",CESAR DE PAEPE,CESAR DE PAEPE,César De Paepe,César De Paepe,148735.00000000000,170275.00000000000,B,"211",HOMBORCH
211b,"1","8",1376B,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148917.50000000000,170111.60000000001,B,"211",HOMBORCH
211b,"1","9","1128",PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149093.00000000000,169943.00000000000,B,"211",HOMBORCH
211b,"1","10",6354B,ROYALE,KONING,Royale,Koning,149281.29999999999,170126.20000000001,B,"211",HOMBORCH
211b,"1","11","1734",TRONE,TROON,Trône,Troon,149722.00000000000,170027.00000000000,B,"211",HOMBORCH
211b,"1","12",3624B,LOUISE,LOUIZA,Louise,Louiza,149093.00000000000,169392.00000000000,B,"211",HOMBORCH
211b,"1","13","5017",STEPHANIE,STEFANIA,Stéphanie,Stefania,149158.00000000000,169132.00000000000,B,"211",HOMBORCH
